Time,NormalisedFlux
0.0,0.8260460357027615
1.0,0.8375372372103275
2.0,0.8166561286714159
3.0,0.7977013185740933
4.0,0.8635559938190055
5.0,0.9093939811656369
6.0,0.9412310722165903
7.0,0.9416781964374709
8.0,1.0733175065815401
9.0,1.0772791291386679
10.0,1.110043100858083
11.0,1.1603016065582368
12.0,1.2155926653708398
13.0,1.1442344710165628
14.0,1.200236632429251
15.0,1.1571465185281056
16.0,1.145627371500237
17.0,1.0984070908253982
18.0,1.0522591396874208
19.0,0.9977285034951502
20.0,0.9549441594726207
21.0,0.8340938166522458
22.0,0.8963741162352036
23.0,0.8483604566569588
24.0,0.82308226578997
25.0,0.8569658715424574
26.0,0.7873061934771889
27.0,0.8187433589260068
28.0,0.8623441552399773
29.0,0.8922310460131779
30.0,1.0347476511171552
31.0,1.0157461805127994
32.0,1.0847559449568338
33.0,1.2032638972015126
34.0,1.146624587713755
35.0,1.1731705719674037
36.0,1.213782342129124
37.0,1.20938470452032
38.0,1.165672523081054
39.0,1.1511896481616608
40.0,1.0901856571391326
41.0,1.0237019697416618
42.0,0.9392337808559552
43.0,0.930617638936424
44.0,0.8977404900166762
45.0,0.8986939743420941
46.0,0.818238601648185
47.0,0.77412096866477
48.0,0.7995757948567118
49.0,0.8160359873298931
50.0,0.8569394434692599
51.0,0.90057268963457
52.0,0.9395819386630752
53.0,0.9662302902916282
54.0,1.0387604932276495
55.0,1.1334729434348663
56.0,1.1406857503553514
57.0,1.1872978895296145
58.0,1.1776776051196112
59.0,1.1695048741642742
60.0,1.1346201075193947
61.0,1.1367420462414555
62.0,1.084623877396197
63.0,1.0397820009346748
64.0,0.99058787404608
65.0,0.9569257445006131
66.0,0.8491539642938355
67.0,0.8819637074922451
68.0,0.8077326870318947
69.0,0.8336311440526794
70.0,0.8269117979005709
71.0,0.8151837523871263
72.0,0.8850731897423523
73.0,0.8655362330576784
74.0,0.8609658903006063
75.0,0.9864620151977721
76.0,1.0883616530350617
77.0,1.1274545405910992
78.0,1.1286048374116637
79.0,1.151028593823357
80.0,1.1332799294961775
81.0,1.210589883963305
82.0,1.2780206664121736
83.0,1.187197258798952
84.0,1.1439463753002574
85.0,1.1469606657800608
86.0,1.0529368432452582
87.0,0.9456804393544656
88.0,0.9443824449108432
89.0,0.9122956377652635
90.0,0.8459714196720871
91.0,0.8551152383929693
92.0,0.7605759643400515
93.0,0.8285225959008453
94.0,0.8344912936455814
95.0,0.8650752322372023
96.0,0.9067705177633831
97.0,0.9670014981381859
98.0,1.0010051183471194
99.0,1.0772090892133706
100.0,1.1283945251482534
101.0,1.2076556232502014
102.0,1.1601747280330899
103.0,1.1879438098708386
104.0,1.2524974339037576
105.0,1.218698877944119
106.0,1.1579157329573562
107.0,1.1247791004233256
108.0,1.1169144093841177
109.0,0.9866613433558993
110.0,0.9810240479732356
111.0,0.9340818358741144
112.0,0.866562518137399
113.0,0.8288211655016431
114.0,0.8097905364529674
115.0,0.8276593129946734
116.0,0.8404608783955828
117.0,0.891689300794912
118.0,0.8977392893701779
119.0,0.9122476778649808
120.0,0.9152313663348209
