Time,NormalisedFlux
0.0,0.8805830744898873
1.0,0.7949680298959099
2.0,0.7892916434118139
3.0,0.8440485813208539
4.0,0.9470333746231379
5.0,0.9700718898876667
6.0,0.9915073878670289
7.0,1.050715256671785
8.0,1.0605943726913076
9.0,1.1203686381473503
10.0,1.1312657358886704
11.0,1.2068459160387224
12.0,1.2857023827922067
13.0,1.1998889101908412
14.0,1.1828316591602317
15.0,1.0722521975517199
16.0,1.1146626364931176
17.0,1.0768022297365758
18.0,0.9788469267030013
19.0,0.9437852053128261
20.0,0.899854528565892
21.0,0.8690164216675903
22.0,0.8388277393829514
23.0,0.8031126439279979
24.0,0.8289169511373479
25.0,0.8202991029321266
26.0,0.8352526216720008
27.0,0.9356278209990752
28.0,0.8810432689112271
29.0,0.9781087331651905
30.0,0.98190173432154
31.0,1.0288204170901638
32.0,1.0716718723756653
33.0,1.1097399733283513
34.0,1.1924434520869167
35.0,1.247520099070352
36.0,1.2449669645392942
37.0,1.1873368638244788
38.0,1.1402002234938495
39.0,1.0893831724607894
40.0,1.0776702307239125
41.0,1.0615776539840314
42.0,0.9837637862838503
43.0,0.9518157955065965
44.0,0.9212173068001664
45.0,0.8509819955696576
46.0,0.7715403241328168
47.0,0.8344123573743883
48.0,0.8407417395652943
49.0,0.7978990208402362
50.0,0.8273789388900201
51.0,0.8481019169108394
52.0,0.9543450909984119
53.0,0.9577293073568643
54.0,0.9629890869556003
55.0,1.0725041612352124
56.0,1.1053797532120604
57.0,1.129118326851994
58.0,1.218049949246181
59.0,1.1597085117063466
60.0,1.230816059295542
61.0,1.1828697553306935
62.0,1.15011058775562
63.0,1.1789258926581134
64.0,1.154299623855004
65.0,1.024101425792933
66.0,1.018413088931641
67.0,0.9003442189669124
68.0,0.9144210892435198
69.0,0.812897129759318
70.0,0.7531189316707715
71.0,0.8000893333412914
72.0,0.79050672020537
73.0,0.8277953044203699
74.0,0.7960794054118638
75.0,0.8829234203330814
76.0,0.8974370291906236
77.0,0.9621162698841648
78.0,1.0383596157877362
79.0,1.0689191692826003
80.0,1.133229818071536
81.0,1.1368496691172663
82.0,1.1891466659836074
83.0,1.2071802843618529
84.0,1.1511837992590812
85.0,1.1751922443527323
86.0,1.1658160664175254
87.0,1.180254002819239
88.0,1.090200040530571
89.0,0.990505639763451
90.0,0.9570678790409854
91.0,0.9190495056424381
92.0,0.8537788387076211
93.0,0.8327804561781673
94.0,0.845168219317108
95.0,0.7914096341667815
96.0,0.77001379244853
97.0,0.8405526793440029
98.0,0.867410109864442
99.0,0.8999354368789897
100.0,0.8805055981268562
101.0,0.9112087249046998
102.0,1.0179331125014168
103.0,1.1292799276512162
104.0,1.12146475877907
105.0,1.1360872679351415
106.0,1.1833615839339766
107.0,1.2016496310536242
108.0,1.2556625691962322
109.0,1.2415077525642797
110.0,1.174797809582485
111.0,1.1010835233908831
112.0,1.0569995173547753
113.0,1.0426475581261323
114.0,0.9682951021763221
115.0,0.9496520695793856
116.0,0.8416881348586382
117.0,0.8760125624877634
118.0,0.7985579577871007
119.0,0.7399395519084667
120.0,0.7908166573200717
