Time,NormalisedFlux
0.0,0.9722932533512992
1.0,0.8506383423072246
2.0,0.7979777820742162
3.0,0.7670459203892422
4.0,0.8710620631661561
5.0,0.8130751714910645
6.0,0.8831218128355794
7.0,0.9070155413352914
8.0,0.8601904322493896
9.0,0.9473120906972875
10.0,1.0294779864004944
11.0,1.1510491334439004
12.0,1.1626022124350082
13.0,1.149875525169664
14.0,1.1232673668968713
15.0,1.205552456129399
16.0,1.2070992117470174
17.0,1.2111685039376872
18.0,1.1689144730762038
19.0,1.0236899401669153
20.0,1.0239787915231053
21.0,0.9108099744245246
22.0,0.8928687511395816
23.0,0.8431551678123442
24.0,0.8133001635666756
25.0,0.7716906528272633
26.0,0.8153862301152413
27.0,0.8803409159820037
28.0,0.84224319604444
29.0,0.881196209674936
30.0,0.9573093628799374
31.0,0.9846123304109947
32.0,1.0799924217786876
33.0,1.131699893697898
34.0,1.1901793724005651
35.0,1.2397887820631686
36.0,1.2160243226437497
37.0,1.214252427827361
38.0,1.1659935512882096
39.0,1.1738110565875302
40.0,1.057178609912965
41.0,1.040689650484972
42.0,0.9630263515368171
43.0,0.9133671187887087
44.0,0.8588956307123726
45.0,0.8529769364367148
46.0,0.7391835181052729
47.0,0.8147967732245184
48.0,0.8015397738049982
49.0,0.8056209426243404
50.0,0.906301053177486
51.0,0.9967020637524642
52.0,0.963636751017574
53.0,1.1098718244900863
54.0,1.1458517865160371
55.0,1.1350313019644498
56.0,1.186138265279435
57.0,1.1968531564488378
58.0,1.2246643211248662
59.0,1.2147341886695038
60.0,1.1329129353118035
61.0,1.0518506225293984
62.0,1.0615168196399767
63.0,0.9908632479763648
64.0,0.9474707250643696
65.0,0.9150926238819685
66.0,0.7747133259077622
67.0,0.8337504644496281
68.0,0.7550373244206774
69.0,0.8691831670773011
70.0,0.8276541947867725
71.0,0.89608968414701
72.0,0.9531923022733121
73.0,0.9431683953895832
74.0,0.9739568981302783
75.0,1.135928125529868
76.0,1.117000459571342
77.0,1.1090381250115455
78.0,1.2017320350406229
79.0,1.2074505307454357
80.0,1.106519846165621
81.0,1.166763664468588
82.0,1.1083419548746218
83.0,1.050758958238599
84.0,0.9490047750708508
85.0,0.9567254087728136
86.0,0.8616274392929172
87.0,0.8063712814318384
88.0,0.8203421213814401
89.0,0.8715565214469584
90.0,0.72511895999415
91.0,0.8250915223180448
92.0,0.8975059046192505
93.0,0.8532038911080393
94.0,0.9659450352675458
95.0,1.092936617113024
96.0,1.0069271350859683
97.0,1.107982222052912
98.0,1.1892554833318
99.0,1.222369500869364
100.0,1.226138387132595
101.0,1.1823011508340953
102.0,1.1350385696931657
103.0,1.0467732565583117
104.0,1.0189611128196514
105.0,0.9953227749616367
106.0,1.0186791205071757
107.0,0.9300280812548026
108.0,0.8623027220675487
109.0,0.8206036269292181
110.0,0.8159953447842101
111.0,0.7572845139675476
112.0,0.8129719953919188
113.0,0.8747038012019612
114.0,0.8993993007326395
115.0,0.9857146529437869
116.0,1.0391583540062388
117.0,1.062357218026611
118.0,1.1322388038110627
119.0,1.1882646574632516
120.0,1.2123621249206773
