Time,NormalisedFlux
0.0,1.2187626708878099
1.0,1.179168549609022
2.0,1.1631632412827673
3.0,1.1825023138911004
4.0,1.0778182623712895
5.0,1.0388743861039356
6.0,0.9518498427671198
7.0,0.9539766509756262
8.0,0.8663956553621858
9.0,0.8942966017345834
10.0,0.7294844725322213
11.0,0.8034154004438834
12.0,0.7952172420235852
13.0,0.8254417640563787
14.0,0.9392826056757995
15.0,0.9055636802247311
16.0,0.9697199901161128
17.0,0.9932537536186813
18.0,1.1256953645413634
19.0,1.0712428215198164
20.0,1.2059534690712854
21.0,1.218667049318045
22.0,1.2517490542202336
23.0,1.1979245268309016
24.0,1.1536439872950677
25.0,1.11168249250206
26.0,1.076109438959816
27.0,1.0351392287243326
28.0,0.9616211774254974
29.0,0.9241864450533128
30.0,0.8325692795646478
31.0,0.8242014122246625
32.0,0.7691342922902018
33.0,0.7734626200714937
34.0,0.7929176804646035
35.0,0.7702883588697758
36.0,0.8349815141989892
37.0,0.8708878281240401
38.0,0.9075038557785977
39.0,1.0357038319565497
40.0,1.0195850349757005
41.0,1.0956510254954355
42.0,1.160909986082862
43.0,1.203850761176858
44.0,1.2272762719755077
45.0,1.2281352625444857
46.0,1.1379420539314553
47.0,1.1208230986234375
48.0,1.0703513574379169
49.0,1.0292515998465523
50.0,1.0263773793521653
51.0,0.9568081585297774
52.0,0.8666807164657079
53.0,0.8749820345649336
54.0,0.810069183425445
55.0,0.8784819807998896
56.0,0.8156412431209539
57.0,0.8351470667382317
58.0,0.866379735262091
59.0,0.8818562596333592
60.0,0.9849157717313007
61.0,0.9642320112084095
62.0,1.0740919072934518
63.0,1.162885449009392
64.0,1.1416756165532649
65.0,1.2155898535455507
66.0,1.1462888704345844
67.0,1.1938825531275918
68.0,1.1476616986649988
69.0,1.1491702671102215
70.0,1.0780644802497168
71.0,1.045135942697515
72.0,1.04520642704611
73.0,0.9407115855866092
74.0,0.8991578691729029
75.0,0.8250130538605764
76.0,0.7800224230278727
77.0,0.7661188863431259
78.0,0.7902157817814695
79.0,0.8223889452544232
80.0,0.8712381445740947
81.0,0.8589495264036227
82.0,0.9799641618591446
83.0,1.0255614646863886
84.0,1.086450292066704
85.0,1.1068921893141375
86.0,1.1462129620793304
87.0,1.1908654132489445
88.0,1.2130703488062942
89.0,1.1826986158358233
90.0,1.1841936969941673
91.0,1.1796755828483432
92.0,1.0636929796431651
93.0,1.0636933898059033
94.0,0.995184775066608
95.0,0.9551998505361663
96.0,0.8862235211285526
97.0,0.8315660146536726
98.0,0.823210837101406
99.0,0.7806437657353509
100.0,0.79208883271694
101.0,0.8459863462477843
102.0,0.8622854948631157
103.0,0.8639157901946201
104.0,0.9156826488652745
105.0,0.9982581251334264
106.0,1.0424162926104783
107.0,1.0982955972159456
108.0,1.1458474010832684
109.0,1.1491199995002546
110.0,1.1579381381242644
111.0,1.220876123885901
112.0,1.167127562804742
113.0,1.0984611991856155
114.0,1.1183721288409936
115.0,1.0763144367468809
116.0,1.007890356206208
117.0,0.9455648022382934
118.0,0.9219823125816003
119.0,0.8166369671464002
120.0,0.8253470059031291
