Time,NormalisedFlux
0.0,0.8285309538548066
1.0,0.8163870289200595
2.0,0.8032126887766801
3.0,0.7521128128894224
4.0,0.8890766276808731
5.0,0.9442820340014751
6.0,0.9507770434605809
7.0,1.0125680889303688
8.0,1.0481086981647183
9.0,1.1067192720310217
10.0,1.162369816331497
11.0,1.1601002171753505
12.0,1.224071017355773
13.0,1.1863851274720518
14.0,1.185577090876363
15.0,1.1471280762584701
16.0,1.1367414642526403
17.0,1.0814443562810774
18.0,0.9853514310556057
19.0,0.9278350297309067
20.0,0.8705399398149857
21.0,0.8451670526439521
22.0,0.7767295598197543
23.0,0.7810265051134788
24.0,0.7988748040780703
25.0,0.7750624110062496
26.0,0.8454331641019239
27.0,0.9549529077836354
28.0,0.9885318270490353
29.0,1.0046143282518498
30.0,1.032118613747603
31.0,1.1042345213836642
32.0,1.1828237578628387
33.0,1.1616509618878692
34.0,1.1428539121529855
35.0,1.131069147909188
36.0,1.1224176921933364
37.0,1.1325224938049085
38.0,1.0086387242582813
39.0,0.9614105252833103
40.0,0.8253871605939619
41.0,0.8656995856437567
42.0,0.8686484294568426
43.0,0.8068962491033966
44.0,0.7823017766310505
45.0,0.7254240798510669
46.0,0.8203551633062001
47.0,0.8946789213362699
48.0,0.8945159630306856
49.0,1.0134208725931368
50.0,1.056131977594618
51.0,1.1106253268377724
52.0,1.1320821326643995
53.0,1.1968624172679674
54.0,1.2165064567929886
55.0,1.1894224404252147
56.0,1.2152859672465564
57.0,1.1601400267340958
58.0,1.1418368802065173
59.0,0.9809649220382327
60.0,1.0350672865364778
61.0,0.8779790077939742
62.0,0.950390239777512
63.0,0.808820970729142
64.0,0.8265746427133255
65.0,0.8496276792888223
66.0,0.8928353887248699
67.0,0.8367277555727664
68.0,0.887636123347345
69.0,0.9492901221689757
70.0,0.9792033877700183
71.0,1.0113240363684264
72.0,1.0828750769683018
73.0,1.1787762626886535
74.0,1.2073140196900836
75.0,1.1779765760952963
76.0,1.1662593861444286
77.0,1.1656634893666398
78.0,1.152470349403296
79.0,1.1228958531084134
80.0,1.0813779936973895
81.0,0.9999955488350999
82.0,0.9070959539475428
83.0,0.8931735222494044
84.0,0.8196929936587929
85.0,0.7705096128193434
86.0,0.7916062683614659
87.0,0.7679143467258429
88.0,0.8990390966428613
89.0,0.8469307517598198
90.0,0.9614800758099873
91.0,1.0373749359628435
92.0,1.0952855425339383
93.0,1.1330009159323648
94.0,1.1640716045965955
95.0,1.210191027983409
96.0,1.1852345136920803
97.0,1.1211199390650164
98.0,1.1373544672263565
99.0,1.1387435302757816
100.0,1.0966218544264679
101.0,1.0099410533238005
102.0,0.9802467837240142
103.0,0.8752759858810975
104.0,0.8510381849234433
105.0,0.8266644982680754
106.0,0.7901290483253287
107.0,0.7515619971223219
108.0,0.8116697556255175
109.0,0.8219132060862755
110.0,0.8753636653704367
111.0,0.936885985228466
112.0,1.0179541790686306
113.0,1.0860110168307326
114.0,1.0844083057199079
115.0,1.1733658964703184
116.0,1.1952422787766583
117.0,1.1558200229357793
118.0,1.2060743295929979
119.0,1.2207148916803048
120.0,1.1315333360627684
