Time,NormalisedFlux
0.0,1.1631739672735657
1.0,1.0268149216803477
2.0,0.9581410755137125
3.0,0.9179917625884297
4.0,0.8811424747018395
5.0,0.9079590224018337
6.0,0.793629629802062
7.0,0.8063371375428317
8.0,0.8178418551849295
9.0,0.8127111995219859
10.0,0.8254544511234452
11.0,0.8658481080032837
12.0,0.9087362091938778
13.0,1.0043498102016628
14.0,1.0281799303203172
15.0,1.1142220870812058
16.0,1.1193525828933752
17.0,1.2343323820124514
18.0,1.1764553156096091
19.0,1.1547900010877343
20.0,1.1810794846907093
21.0,1.1245663712910159
22.0,1.0490499264039412
23.0,1.0971432167340345
24.0,0.931502341382474
25.0,0.8512199541052692
26.0,0.8628677111127024
27.0,0.8177816827488749
28.0,0.8576999953732264
29.0,0.7784604898958994
30.0,0.8195512779933926
31.0,0.877153102853511
32.0,0.8290147961377844
33.0,1.0033003364128128
34.0,0.9521980981898166
35.0,1.069732305463115
36.0,1.0670875456380435
37.0,1.082477829337567
38.0,1.2138979429052963
39.0,1.193892212649628
40.0,1.228439089651621
41.0,1.2293575829657117
42.0,1.1144055163808426
43.0,1.167315827643944
44.0,1.076248229464133
45.0,0.9506732705022393
46.0,0.9486842942408535
47.0,0.9318979648732908
48.0,0.8521274241529868
49.0,0.7717175492945525
50.0,0.7457311571172106
51.0,0.8205581992721223
52.0,0.816805397200953
53.0,0.8576566460266806
54.0,0.9168418739229414
55.0,0.9321922383366619
56.0,1.030976207140268
57.0,1.0449693752091227
58.0,1.1516304981018355
59.0,1.158740035076283
60.0,1.2014795143402017
61.0,1.179010477975352
62.0,1.1002435740531868
63.0,1.1477684599452553
64.0,1.110444012618912
65.0,1.033361216592124
66.0,1.050861060545175
67.0,0.9804017493048227
68.0,0.875394698312042
69.0,0.8406994687458151
70.0,0.8327566138019751
71.0,0.8123509447298982
72.0,0.7967671445640037
73.0,0.8351100644613383
74.0,0.8481365457436191
75.0,0.8937118038515207
76.0,0.9694909873768717
77.0,0.9873850449909254
78.0,1.024976101558559
79.0,1.1333795738880659
80.0,1.1289107987402855
81.0,1.211926263018472
82.0,1.239665085441091
83.0,1.1781838011377523
84.0,1.2320233194270738
85.0,1.1344261189994969
86.0,1.0871759706169575
87.0,1.0093012641330434
88.0,1.0234281147631097
89.0,0.8540557022783837
90.0,0.8378675568665941
91.0,0.837427811538525
92.0,0.7634022662425509
93.0,0.8055302540741236
94.0,0.8334643843636627
95.0,0.8834238536979472
96.0,0.9679964634374387
97.0,0.9087078118709319
98.0,1.020641553209451
99.0,1.0666036592233121
100.0,1.1240050780038013
101.0,1.1409972810730888
102.0,1.1756680076331292
103.0,1.189930489165677
104.0,1.1581484823085875
105.0,1.2154659245133417
106.0,1.1151289087818923
107.0,1.1090696893890157
108.0,1.0297546839711813
109.0,0.9480148855816483
110.0,0.9254094651659144
111.0,0.8743085702605033
112.0,0.7912033981775687
113.0,0.8972924007056479
114.0,0.8182969274064542
115.0,0.7832665450045263
116.0,0.8533682349583459
117.0,0.861541320755565
118.0,0.861466477900956
119.0,0.9327227250272545
120.0,1.0783370737506914
