Time,NormalisedFlux
0.0,1.2256585079842677
1.0,1.2534695501371205
2.0,1.2129198125464598
3.0,1.2371348271906142
4.0,1.126015947968525
5.0,1.18375439306801
6.0,1.0565113914008566
7.0,1.0182639709079144
8.0,0.9594627217810596
9.0,0.8783354550435128
10.0,0.8229892444610813
11.0,0.8683621517020627
12.0,0.8259088461338129
13.0,0.7892650291944323
14.0,0.8255435724537349
15.0,0.900139257260272
16.0,0.8874757493756629
17.0,0.9590679869141775
18.0,1.0020300367004689
19.0,1.0664817460924485
20.0,1.1381035526029082
21.0,1.1671676120230137
22.0,1.140721526397943
23.0,1.1980210508550455
24.0,1.192220202620187
25.0,1.2046023082316855
26.0,1.1473103840293217
27.0,1.1236717034924526
28.0,1.0230802508532282
29.0,0.9454024154120205
30.0,0.888405078817033
31.0,0.9202661384766876
32.0,0.8477740034250038
33.0,0.8469278789662898
34.0,0.7347216831371263
35.0,0.8531640320603067
36.0,0.7505409883848798
37.0,0.900601926729522
38.0,0.9127672403656899
39.0,0.9766541262317024
40.0,1.0262470469081981
41.0,1.059098142051584
42.0,1.1333758524855186
43.0,1.2112822553528377
44.0,1.2185594351671794
45.0,1.1524230188551765
46.0,1.1940483438147602
47.0,1.1487842948628741
48.0,1.0815784672964786
49.0,1.0860663926657153
50.0,1.010377071798194
51.0,0.9858226197002669
52.0,0.9437039113222428
53.0,0.8587873066131027
54.0,0.7983270634814355
55.0,0.7742161835348447
56.0,0.793071158627019
57.0,0.7871280917963636
58.0,0.7824654449295229
59.0,0.8402101568100989
60.0,0.8951754905872081
61.0,0.9157602057907591
62.0,0.967445449414605
63.0,1.0852461331196028
64.0,1.100464292525323
65.0,1.1255329871252158
66.0,1.2033311669184086
67.0,1.2251722711416955
68.0,1.1787317390669132
69.0,1.08541954937315
70.0,1.2017657100822914
71.0,1.0666995493449816
72.0,1.0778857996239921
73.0,1.0006489276904664
74.0,0.926522110128073
75.0,0.8952038558457691
76.0,0.8720636117251678
77.0,0.805375420575342
78.0,0.794172563337949
79.0,0.8129278336779882
80.0,0.7947030895675619
81.0,0.8933810722498299
82.0,0.8716801402737121
83.0,0.9290194363124988
84.0,0.9872572918342671
85.0,1.0388044553759028
86.0,1.13401510594167
87.0,1.1091160305549967
88.0,1.1450125963439306
89.0,1.1636321349122258
90.0,1.2556569347693338
91.0,1.1713780475306557
92.0,1.188891453874422
93.0,1.0656358172147005
94.0,1.0650481598632626
95.0,1.0128103537715634
96.0,0.9963835112528435
97.0,0.949534004634373
98.0,0.8307284428578994
99.0,0.8266624439298412
100.0,0.8314074183583139
101.0,0.8232644863937013
102.0,0.7956010585946491
103.0,0.8853921437082031
104.0,0.939078431452147
105.0,0.9300957449501278
106.0,1.0127117213009316
107.0,1.074216713579126
108.0,1.150915199618834
109.0,1.1609934004986848
110.0,1.2186646826228187
111.0,1.2139577388189842
112.0,1.2018255427365578
113.0,1.1829195976896938
114.0,1.1093072892510256
115.0,1.1075059161564214
116.0,1.0370352106319483
117.0,1.021662580725801
118.0,0.8422371542950315
119.0,0.9427542923607976
120.0,0.830047239743547
