Time,NormalisedFlux
0.0,0.7587387073489282
1.0,0.7202922707998849
2.0,0.8456760218314328
3.0,0.8555483649467454
4.0,0.9203637460430749
5.0,0.9925685424346986
6.0,1.0493863629562847
7.0,1.1023828731552077
8.0,1.1331764916327907
9.0,1.1784896755634506
10.0,1.1666929523702239
11.0,1.2006679328984253
12.0,1.2210069323601327
13.0,1.2203726515649376
14.0,1.110867937898102
15.0,1.0395668796448185
16.0,1.0785082149692637
17.0,0.9655200230151729
18.0,0.9133610183186698
19.0,0.9171223713947119
20.0,0.809017056192547
21.0,0.7571757069750169
22.0,0.8138999757347496
23.0,0.7946835928041699
24.0,0.7620668006977857
25.0,0.7953253339466071
26.0,0.8992237010849596
27.0,0.9509341524854356
28.0,1.0325324839209136
29.0,1.1047806101926212
30.0,1.1517149526200101
31.0,1.1262101325623177
32.0,1.2485895244419596
33.0,1.224760825875856
34.0,1.2069433136596095
35.0,1.1090941706025312
36.0,1.1307416214728203
37.0,1.0935968437411954
38.0,1.084325688958425
39.0,1.0207145727068931
40.0,0.9355473710216013
41.0,0.8872611350555126
42.0,0.8500336959947964
43.0,0.8512786942461864
44.0,0.7914455625259161
45.0,0.7485786996221623
46.0,0.8142913433374734
47.0,0.9106079356554666
48.0,0.954476817175612
49.0,0.9678550381297738
50.0,1.0004461232868922
51.0,1.0317998886805697
52.0,1.1160024343491235
53.0,1.1733340634584553
54.0,1.1661762496505887
55.0,1.199430571880383
56.0,1.1948508256927715
57.0,1.1545913008118431
58.0,1.098726837771879
59.0,1.0931110984882628
60.0,1.0478607130724356
61.0,0.9737853538659633
62.0,0.9616870080408064
63.0,0.9129674112120398
64.0,0.8677691822545175
65.0,0.8319322248521785
66.0,0.7562982034290768
67.0,0.779128260015446
68.0,0.8151632571819101
69.0,0.8687504942546218
70.0,0.9410895072505313
71.0,0.9222152694884236
72.0,0.9875768555338835
73.0,1.0605905236080861
74.0,1.1535764595222397
75.0,1.1712748839457394
76.0,1.1562796020523236
77.0,1.2171353891494716
78.0,1.13227919669365
79.0,1.2386116532563254
80.0,1.1379532114555648
81.0,1.099646785238491
82.0,1.081359087902585
83.0,1.07089535501537
84.0,0.8818248577559121
85.0,0.8987543805350376
86.0,0.7961426614148341
87.0,0.8321417825167479
88.0,0.8215826374529246
89.0,0.7493308657807921
90.0,0.7929627695451251
91.0,0.8651799048518403
92.0,0.8742784811579509
93.0,0.9672258794081404
94.0,1.0267491578807706
95.0,1.0971718731039166
96.0,1.094016011821739
97.0,1.1846149324866178
98.0,1.1288396573426924
99.0,1.153769120636914
100.0,1.216250029214901
101.0,1.1778037616574895
102.0,1.1499481843870485
103.0,1.0742907637014991
104.0,1.0054132487117793
105.0,1.0403948826408658
106.0,0.8640000635169107
107.0,0.8928044079674774
108.0,0.8581519001496994
109.0,0.7893645869566245
110.0,0.812552884447562
111.0,0.8428868155760729
112.0,0.8484138383100696
113.0,0.8144814731868872
114.0,0.9088035878356938
115.0,0.936389114359344
116.0,0.9791635589540681
117.0,1.0558381683285984
118.0,1.1002696435182902
119.0,1.113332730060898
120.0,1.2473441401782936
