Time,NormalisedFlux
0.0,0.8918614903880596
1.0,0.9099765774545165
2.0,0.9086849533373897
3.0,0.9363934828787871
4.0,0.9561854183233405
5.0,1.0009998052332159
6.0,1.0483977825574804
7.0,1.0626114074640938
8.0,1.0754552088244833
9.0,1.086102852042564
10.0,1.087876807165704
11.0,1.0883285458508332
12.0,1.0771415097472528
13.0,1.0665695470435927
14.0,1.0397848583405007
15.0,1.0485120662013176
16.0,1.0546587379388979
17.0,1.0196999889293088
18.0,1.0536831148767116
19.0,1.0282797291666608
20.0,1.0128987926755995
21.0,1.0363247718314643
22.0,1.0098062646982047
23.0,1.0186829926522594
24.0,1.0599270012197728
25.0,1.003939019882887
26.0,1.0080660455035442
27.0,0.9962613006776178
28.0,1.0027788969255778
29.0,1.0139699628686727
30.0,0.9821352673879978
31.0,0.989641374977898
32.0,0.9568424360479905
33.0,0.9441613657821812
34.0,0.9811298917388737
35.0,0.9848894892874966
36.0,0.9549529786722691
37.0,0.9802056876857922
38.0,0.9398674526441317
39.0,0.9751678028995465
40.0,0.9712411688234877
41.0,0.9447765804182781
42.0,0.9371134795383134
43.0,0.9447634786683652
44.0,0.9212545122612495
45.0,0.9023976825382823
46.0,0.9049055197003278
47.0,0.8937647873713291
48.0,0.9301923148928242
49.0,0.9574894671024058
50.0,0.9878609198970077
51.0,1.0415266955431712
52.0,1.0866592802925437
53.0,1.068937207558073
54.0,1.1023015291306977
55.0,1.1015342040144842
56.0,1.0824891130470469
57.0,1.049284934424359
58.0,1.0584320323380323
59.0,1.0536084007393276
60.0,1.0433522437593437
61.0,1.0439568860571775
62.0,1.0425988024256316
63.0,1.025539516827983
64.0,1.0510169054521776
65.0,1.0350188840561048
66.0,1.027458358565653
67.0,1.0149427682948975
68.0,0.9928561687169974
69.0,1.0080550160021788
70.0,0.9792853395063414
71.0,1.032514889981995
72.0,1.0201567419335775
73.0,1.019373635934402
74.0,0.9708082300710859
75.0,1.003260075802653
76.0,0.99496222852232
77.0,0.9937442946802587
78.0,0.9697075070338745
79.0,0.9724788968725716
80.0,0.945671533032506
81.0,0.9733006906673263
82.0,0.971638214129644
83.0,0.9363899462940319
84.0,0.9405670936403452
85.0,0.9697291536044965
86.0,0.9407853147800725
87.0,0.9163810065489792
88.0,0.9175699409035951
89.0,0.9113398395030226
90.0,0.9025045483389487
91.0,0.927526730622383
92.0,0.9175843994923696
93.0,0.9255362048918119
94.0,1.005265110272837
95.0,1.0079249954920724
96.0,1.0475370801117496
97.0,1.0660417022256137
98.0,1.0742976544823255
99.0,1.091521000616472
100.0,1.0840533509182861
101.0,1.086031780211027
102.0,1.0607846578748754
103.0,1.0563909542590708
104.0,1.0602394844316634
105.0,1.0179377751012348
106.0,1.0542307851507506
107.0,1.0239169793365837
108.0,1.0584767835019546
109.0,1.0189484616183442
110.0,1.0323855777065156
111.0,1.0667263959025628
112.0,1.0151066341228419
113.0,1.0252283344812876
114.0,1.0180989831849423
115.0,0.989489736003329
116.0,1.021990947077032
117.0,1.0231058330701857
118.0,1.0016164285351878
119.0,0.9968269591507111
120.0,1.0071366185440769
