Time,NormalisedFlux
0.0,1.079604292743978
1.0,1.0828411081064195
2.0,1.075686755638994
3.0,1.0683892667668236
4.0,1.0341903686585217
5.0,1.035150203921128
6.0,1.0253313408245728
7.0,1.0050524290704823
8.0,1.0597903610950232
9.0,1.0549695536215216
10.0,1.01251517013737
11.0,1.0151398371783964
12.0,1.0235769677277913
13.0,1.0199000219235066
14.0,1.0132314911677347
15.0,1.0209128384080401
16.0,0.9937697338190608
17.0,1.0486846010501607
18.0,0.991861503080301
19.0,1.0158851913739542
20.0,0.9758355218828226
21.0,0.9735538664724569
22.0,0.9974083315610661
23.0,0.9787476947693705
24.0,0.9529762227227815
25.0,0.9340179572627099
26.0,0.9595627029494951
27.0,0.9546723862222941
28.0,0.9651609387361684
29.0,0.9791234148715275
30.0,0.9431261741557524
31.0,0.924723174054829
32.0,0.917246900561891
33.0,0.9241411095573573
34.0,0.8820017970976716
35.0,0.9079027412586413
36.0,0.9102787997819063
37.0,0.9456688218017701
38.0,0.9780398031733822
39.0,0.9851046462388798
40.0,1.040836762727582
41.0,1.0743418966752982
42.0,1.0612434441717578
43.0,1.1239333963819966
44.0,1.0820795009592445
45.0,1.0542549315775698
46.0,1.0834220120358882
47.0,1.0558290488667101
48.0,1.0768575922290673
49.0,1.0514913296921091
50.0,1.0374739074143078
51.0,1.0698463965460243
52.0,1.0352261809859833
53.0,1.0352120730288077
54.0,1.0280582331976031
55.0,1.0328238145455746
56.0,1.0134313119785092
57.0,1.009953336489259
58.0,1.0329452703922881
59.0,1.0176240685698712
60.0,1.0032796410062421
61.0,1.0160188825040875
62.0,0.9907508658034407
63.0,1.0178161522183746
64.0,1.0089679251799908
65.0,0.9753791344256751
66.0,0.9954568193142823
67.0,0.9528482641706685
68.0,0.956599407026281
69.0,0.9389709696909505
70.0,0.9458070571981301
71.0,0.9692406001095114
72.0,0.9211525325998475
73.0,0.947056684214569
74.0,0.9449310491906894
75.0,0.9499075504964213
76.0,0.9753303760141042
77.0,0.910561346247371
78.0,0.9034009693973073
79.0,0.9580238801021392
80.0,0.9007447716059679
81.0,0.9113388702256963
82.0,0.9534327834535644
83.0,0.9381366358434764
84.0,0.9935239586488029
85.0,1.032698534818939
86.0,1.0646164972778303
87.0,1.099725622541888
88.0,1.135201518636613
89.0,1.0808412974591892
90.0,1.0830266405310836
91.0,1.0692013776751585
92.0,1.0314564832708888
93.0,1.0508091984741652
94.0,1.0399561880685753
95.0,1.0676091806063965
96.0,1.0189491924749572
97.0,1.0421470798837096
98.0,1.042482823584881
99.0,1.0177569250832161
100.0,1.0163440216012953
101.0,1.0225257223215272
102.0,1.0136893526066366
103.0,1.0115645667517852
104.0,1.0178746815277608
105.0,0.972088951157844
106.0,0.9818418449113058
107.0,0.9851957994380984
108.0,1.0276904584343136
109.0,0.9698351452686491
110.0,0.9678632258721326
111.0,0.9595649036407267
112.0,0.955431518044429
113.0,0.952273729345821
114.0,0.9555944033248257
115.0,0.9384390325353746
116.0,0.9474865930407018
117.0,0.9867905515890815
118.0,0.9676079805367024
119.0,0.9597422085562023
120.0,0.9494275801238892
